session_id,start_ts,end_ts,duration_min,msgs,user_msgs,peer_msgs,top_intent,top_intent_p,top_topics,recent
sess_1643,2024-01-27T13:53:00,2024-01-27T13:53:00,0.0,3,1,2,short_reply,1.0,великим:1;полководцем:1;орнул:1,peer: “🤣🤣🤣” | peer: “Орнул”
sess_1644,2024-01-27T18:50:00,2024-01-27T19:40:00,50.0,4,1,3,short_reply,0.75,качу:1;теперь:1;бахнув:1,user: “А я спал” | peer: “Каеф”
sess_1645,2024-01-27T21:58:00,2024-01-27T21:58:00,0.0,1,1,0,short_reply,1.0,<media>:1,user: “<media>”
sess_1646,2024-01-28T09:27:00,2024-01-28T10:31:00,64.0,7,1,6,short_reply,0.714,лукашенко:1;счастливого:1;холокоста:1,peer: “Сука” | peer: “🤣”
sess_1647,2024-01-28T18:25:00,2024-01-28T19:48:00,83.0,60,32,28,statement,0.65,типо:5;какой-то:3;все:3,user: “Да пиздец какой-то злодей” | peer: “😅”
sess_1648,2024-01-29T17:29:00,2024-01-29T19:12:00,103.0,29,16,13,short_reply,0.552,<media>:7;как:2;синдром:2,user: “Я хуею” | user: “<media>”
sess_1649,2024-01-29T21:41:00,2024-01-29T23:42:00,121.0,23,7,16,statement,0.565,сбрасывай:2;цвал:2;чот:1,"peer: “О, я на полпути, на диване. Решил сегодня гульнуть и лечь в 12” | peer: “Обычно в 11:30 уже баюшки”"
sess_1650,2024-01-31T17:20:00,2024-01-31T21:58:00,278.0,132,52,80,statement,0.561,блять:10;что:8;как:7,peer: “Надо было не так” | peer: “SCOOFer's Active Life Style”
sess_1651,2024-02-02T08:49:00,2024-02-02T10:28:00,99.0,4,1,3,statement,0.5,20-х:1;числах:1;уебн:1,"user: “Ну че круто” | peer: “Конечно, Алекс расстроен, но понимает меня”"
sess_1652,2024-02-02T14:45:00,2024-02-02T14:48:00,3.0,2,1,1,short_reply,1.0,<media>:1,user: “<media>” | peer: “🤦🏼‍♂️”
sess_1653,2024-02-02T20:39:00,2024-02-02T20:58:00,19.0,36,16,20,short_reply,0.639,рузке:3;<media>:2;чак:2,peer: “Господи” | peer: “Ебать ее сраку”
sess_1654,2024-02-04T00:09:00,2024-02-04T01:11:00,62.0,9,7,2,short_reply,0.778,<media>:3;хохлы:2;эвакуировали:1,user: “Ебать хохлы веселые” | peer: “🤣”
sess_1655,2024-02-04T09:23:00,2024-02-04T09:23:00,0.0,2,0,2,statement,0.5,как:1;прекрасно:1;воскресное:1,peer: “Как прекрасно в воскресное утро шуровать на ебучую работу” | peer: “Прям ах”
sess_1656,2024-02-04T12:25:00,2024-02-04T15:12:00,167.0,140,71,69,statement,0.571,как:11;так:11;может:4,peer: “🤣” | user: “Русский мир им принесем”
sess_1657,2024-02-05T19:50:00,2024-02-05T21:48:00,118.0,71,30,41,statement,0.549,что:4;почему:3;кто:3,peer: “В целом я думаю людям уже похуй друг на друга” | peer: “Кроме меня и моих друзей”
sess_1658,2024-02-06T19:00:00,2024-02-06T21:49:00,169.0,57,23,34,short_reply,0.509,так:4;<media>:2;сет:2,user: “Тогда уж 06.02.2024 Сет Аригато” | peer: “И куру КФЦ”
sess_1659,2024-02-07T15:37:00,2024-02-07T16:47:00,70.0,22,8,14,statement,0.455,конечно:2;<media>:2;как:2,peer: “Конечно” | peer: “Я 15 к Друцу сына на бар мицву пездую”
sess_1660,2024-02-09T11:08:00,2024-02-09T12:47:00,99.0,18,9,9,short_reply,0.611,<media>:3;воевал:1;твиттерских:1,"peer: “Бля, прикол” | peer: “Это твиттерских бомбануло”"
sess_1661,2024-02-09T19:03:00,2024-02-09T23:28:00,265.0,151,83,68,statement,0.642,что:13;как:10;так:8,peer: “И они могут получить это в синагоге” | peer: “Потому что единственным что у них осталось- это просто человеческое тепло общность и общение”
sess_1662,2024-02-11T16:22:00,2024-02-11T16:41:00,19.0,5,2,3,short_reply,0.6,<media>:1;атака:1;муслима:1,peer: “Та ебатт” | peer: “Заебали”
sess_1663,2024-02-12T18:51:00,2024-02-12T18:57:00,6.0,23,7,16,short_reply,0.522,нет:2;проезжала:2;может:2,user: “Сижу кепки ретуширую” | user: “Да нет ничо нет”
sess_1664,2024-02-13T10:09:00,2024-02-13T13:16:00,187.0,10,6,4,short_reply,0.6,<media>:5;блять:1;происходит:1,user: “<media>” | peer: “🔥❤️”
sess_1665,2024-02-14T10:02:00,2024-02-14T10:04:00,2.0,3,2,1,short_reply,1.0,получше:1;вашего:1;<media>:1,user: “<media>” | peer: “Ебатт”
sess_1666,2024-02-15T09:58:00,2024-02-15T10:25:00,27.0,11,5,6,short_reply,0.727,нет:1;красивой:1;картинки:1,user: “Я откуда знаю” | user: “Да”
sess_1667,2024-02-15T15:50:00,2024-02-15T16:06:00,16.0,7,5,2,statement,0.571,нарисовал:1;значит:1;логотип:1,user: “Нуладно потратил два часа не жалко” | peer: “Ля мне нравится”
sess_1668,2024-02-15T18:43:00,2024-02-15T23:16:00,273.0,50,21,29,statement,0.58,как:5;так:2;раньше:2,"user: “И все щас сидят на этом” | user: “Пиздец быстро все развивается, вчера я сидел ебался с моделью которая 25 кадров видео делает, сегодня опенаи выкатили свою модель которая делает одноминутные видео”"
sess_1669,2024-02-16T05:48:00,2024-02-16T05:48:00,0.0,1,0,1,statement,1.0,видели:1;мучения:1,peer: “Они просто видели твои мучения”
sess_1670,2024-02-16T21:29:00,2024-02-17T00:15:00,166.0,49,26,23,statement,0.653,что:5;иду:2;знаешь:2,"user: “Ну я вот дебаты с ним смотрел, я такой Леха что ты несешь” | peer: “Та всё равно знаешь, для кого-то он реально был лучиком, блогеров ,папой, мужем, дядей”"
sess_1671,2024-02-17T17:29:00,2024-02-17T19:21:00,112.0,44,23,21,statement,0.705,что:4;пойдут:2;конечно:2,"peer: “С пивом, приставкой, родными и чипсеками” | peer: “Небольшой домик на поляне”"
sess_1672,2024-02-17T21:45:00,2024-02-17T22:57:00,72.0,4,4,0,statement,0.5,про:2;духовный:2;тюрьму:1,user: “Тамир Духовный” | user: “Или ты про другое?”
sess_1673,2024-02-18T09:15:00,2024-02-18T09:16:00,1.0,2,0,2,statement,1.0,жизнь:1;про:1;всё:1,"peer: “Я про всё. А в тюрьму то мы чо? Я конечно хз, жизнь - это охуенная лотерея, но я пока не особо собирался” | peer: “Кому мы нужны Шимен, мы лишь часть необходимой массы, которая обеспечивает элиты”"
sess_1674,2024-02-19T18:47:00,2024-02-19T22:57:00,250.0,10,3,7,statement,0.6,про:3;концепт:2;свою:2,"user: “Я про свою работу” | peer: “А ну да, да”"
sess_1675,2024-02-20T10:03:00,2024-02-20T10:20:00,17.0,7,4,3,statement,0.714,стоит:2;вообще:2;братик:1,"peer: “Именно не стоит” | peer: “Вчера также себя словил, вообще не идет”"
sess_1676,2024-02-22T07:18:00,2024-02-22T07:18:00,0.0,3,0,3,statement,0.667,как:2;царь:1;скуфский:1,peer: “Как дела? Как самочувствие?” | peer: “Как там незалежный Дзержинск”
sess_1677,2024-02-22T10:05:00,2024-02-22T10:26:00,21.0,8,5,3,short_reply,0.625,хочу:1;спать:1;кайфую:1,peer: “🤦🏽‍♂️” | peer: “уебаны бля”
sess_1678,2024-02-24T12:45:00,2024-02-24T12:45:00,0.0,1,0,1,ask_explanation,1.0,гут:1;шабес:1;как:1,"peer: “Ну шо, Гут шабес? Как дела?”"
sess_1679,2024-02-24T18:42:00,2024-02-24T19:04:00,22.0,32,19,13,statement,0.625,пиздец:3;таких:2;домой:2,"peer: “Ну да. Я вот в чатике состою. Где хохлоизеры” | peer: “Столько желчи и говна я не встречал, ну непосредственно свм”"
sess_1680,2024-02-25T00:05:00,2024-02-25T00:30:00,25.0,9,6,3,statement,0.667,сне:2;корешь:2;израиль:1,peer: “🤣🤣” | peer: “Ебатт”
sess_1681,2024-02-25T21:23:00,2024-02-25T22:16:00,53.0,41,21,20,short_reply,0.488,<media>:5;нет:3;думаю:3,user: “<media>” | peer: “Во”
sess_1682,2024-02-26T18:49:00,2024-02-26T19:01:00,12.0,12,2,10,statement,0.667,пришел:1;долбарик:1;работаем:1,peer: “Поэтому” | peer: “Работаем баля”
sess_1683,2024-03-01T10:28:00,2024-03-01T10:33:00,5.0,13,8,5,statement,0.538,хуярят:2;страшно:2;оно:2,user: “Ну первый раз было страшно” | user: “Только с утра узнаю точно”
sess_1684,2024-03-06T07:04:00,2024-03-06T07:04:00,0.0,1,0,1,ask_explanation,1.0,шимен:1;как:1;город:1,"peer: “Шимен, привет! Ну как ты? Как там город ещё не разъебали? Работу работаешь?”"
sess_1685,2024-03-06T12:53:00,2024-03-06T12:53:00,0.0,2,2,0,statement,0.5,все:1;как:1;всегда:1,"user: “Да такое, все как всегда” | user: “Ничо нового”"
sess_1686,2024-03-06T17:19:00,2024-03-06T18:59:00,100.0,22,10,12,statement,0.5,дела:3;как:3;спросил:2,peer: “Значит нормально” | peer: “🤣”
sess_1687,2024-03-10T11:09:00,2024-03-10T11:26:00,17.0,22,13,9,statement,0.773,что:3;мороженное:3;сны:2,"user: “Ну да понятно у меня сенсорный перегруз и мозг вот такие вещи чудит” | peer: “Отдыхать важно. Я вчера буквально тоже это понял, отдохнул побольше и сел за рисоваку, и вышло уже лучше и свежее”"
sess_1688,2024-03-10T16:34:00,2024-03-10T19:03:00,149.0,26,11,15,statement,0.615,ебейше:2;конечно:2;арт:2,peer: “Но это же база” | peer: “А она во многих есть”
sess_1689,2024-03-11T08:31:00,2024-03-11T10:03:00,92.0,6,2,4,statement,0.667,понимаю:1;нахуй:1;так:1,peer: “То есть у нас было бы 3 рабочих дня?” | user: “Да”
sess_1690,2024-03-11T12:40:00,2024-03-11T15:03:00,143.0,52,27,25,statement,0.538,так:3;конечно:3;женщины:2,user: “Ну не кошка же” | peer: “Ты делал?”
sess_1691,2024-03-11T19:42:00,2024-03-11T23:13:00,211.0,119,63,56,statement,0.546,<media>:15;как:11;все:8,"user: “🫡” | peer: “Так Шимен, я баюшки . До завтра. А так подумай. Если кайф заруьиться в хеллдайверс, чо ни то”"
sess_1692,2024-03-12T11:18:00,2024-03-12T11:23:00,5.0,11,5,6,statement,0.455,хуярь:2;шимен:1;успею:1,"peer: “Спокойно и четко” | peer: “Понял, ну в общем хуярь”"
sess_1693,2024-03-13T16:23:00,2024-03-13T23:18:00,415.0,148,58,90,statement,0.554,<media>:14;типо:10;как:8,"peer: “Ну ладно, я поебусь все равно” | peer: “Может под окклюзией он имел ввиду чтобы не было мертвый теней аля”"
sess_1694,2024-03-15T11:26:00,2024-03-15T12:33:00,67.0,62,30,32,statement,0.565,что:10;так:4;как:4,"user: “А что у украинцев нет своего языка и традиции?” | peer: “Есть конечно. И не правильно говорить что они типо русские, может из общей группы славиков, но не русские”"
sess_1695,2024-03-15T17:57:00,2024-03-15T23:28:00,331.0,160,92,68,statement,0.613,как:9;что:7;конечно:6,"peer: “Бля чувак мало того, плов тоже не казахское” | peer: “🤣”"
sess_1696,2024-03-16T15:44:00,2024-03-16T15:44:00,0.0,1,0,1,statement,1.0,король:1;шаманив:1,"peer: “Ну шо ты, король шаманив”"
sess_1697,2024-03-16T18:25:00,2024-03-17T00:19:00,354.0,26,10,16,short_reply,0.5,<media>:2;еще:2;как:2,peer: “Смотрю сериал Жунтульмэны” | peer: “Прикольно”
sess_1698,2024-03-17T12:03:00,2024-03-17T13:55:00,112.0,25,11,14,short_reply,0.72,<media>:2;может:2;табачный:2,user: “А я сейчас купил сигарет и охуел” | peer: “То что блять”
sess_1699,2024-03-17T16:05:00,2024-03-17T16:50:00,45.0,18,10,8,statement,0.611,<media>:3;может:2;спиритус:1,peer: “А ну ка нагенери себя попом” | peer: “Посмотрим как тебе форма”
sess_1700,2024-03-17T20:24:00,2024-03-17T20:45:00,21.0,8,5,3,statement,0.625,работает:2;<media>:1;ебейше:1,user: “Это надо отдельную Лору обучать именно на одежде православных священников” | user: “Он как бы научен на дата сете определенном”
sess_1701,2024-03-18T06:51:00,2024-03-18T06:51:00,0.0,1,0,1,statement,1.0,кто:1;лора:1;что:1,peer: “Кто такая Лора?!?! Ты что завел себе женщину?!?!”
sess_1702,2024-03-18T09:41:00,2024-03-18T17:01:00,440.0,31,17,14,statement,0.548,когда:4;чего:2;окстись:1,peer: “Ну или все таки я ебанбко” | peer: “Я устал немногочисленные”
sess_1703,2024-03-18T20:37:00,2024-03-18T20:58:00,21.0,12,5,7,short_reply,0.583,ребятки:1;интересно:1;скинь:1,"user: “<media>” | peer: “Скинь, и узнаем”"
